,Empty_droplet_sum,Cell_sum,Soup_probability
SPINK8,68.0,51.0,0.5714285714285714
FBXW12,25.0,16.0,0.6097560975609756
PLXNB1,8286.0,7070.0,0.5395936441781713
CCDC51,13964.0,12220.0,0.5333027803238619
TMA7,360749.0,288348.0,0.5557705550942309
AC134772.1,27.0,12.0,0.6923076923076923
ATRIP,4528.0,3761.0,0.546266135842683
TREX1,3.0,0.0,1.0
SHISA5,137217.0,110448.0,0.5540427593725396
PFKFB4,42457.0,33379.0,0.5598528403396804
UCN2,35.0,21.0,0.625
COL7A1,1794.0,1381.0,0.5650393700787402
UQCRC1,110708.0,92518.0,0.5447531319811442
TMEM89,40.0,24.0,0.625
SLC26A6,13865.0,11500.0,0.5466193573822196
CELSR3,625.0,493.0,0.5590339892665475
LINC02585,28.0,11.0,0.717948717948718
AC141002.1,38.0,21.0,0.6440677966101694
NCKIPSD,8891.0,7261.0,0.5504581475978207
IP6K2,43030.0,35069.0,0.550967361938053
PRKAR2A,31504.0,26740.0,0.5408969164205755
PRKAR2A-AS1,103.0,76.0,0.5754189944134078
SLC25A20,1881.0,1455.0,0.5638489208633094
ARIH2OS,1535.0,1370.0,0.5283993115318416
ARIH2,38203.0,32637.0,0.5392857142857143
AC137630.2,240.0,209.0,0.534521158129176
AC137630.1,116.0,104.0,0.5272727272727272
AC137630.4,133.0,112.0,0.5428571428571428
P4HTM,23747.0,20505.0,0.5366311127180693
WDR6,23568.0,19881.0,0.5424290547538494
DALRD3,15547.0,13349.0,0.5380329457364341
NDUFAF3,43858.0,36995.0,0.5424412204865621
IMPDH2,109035.0,92398.0,0.5412966097908486
AC137630.3,400.0,343.0,0.5383580080753702
QRICH1,16919.0,14246.0,0.5428846462377668
QARS,50604.0,41266.0,0.5508218134320235
USP19,8221.0,6760.0,0.5487617649022095
LAMB2,15219.0,12351.0,0.552013057671382
CCDC71,4126.0,3561.0,0.5367503577468453
KLHDC8B,3556.0,3060.0,0.5374848851269649
C3orf84,1.0,0.0,1.0
CCDC36,38.0,26.0,0.59375
AC121247.1,27.0,17.0,0.6136363636363636
C3orf62,6073.0,5239.0,0.5368635077793493
USP4,12244.0,10291.0,0.5433325937430663
RHOA,256017.0,212324.0,0.5466465673515665
TCTA,5765.0,4844.0,0.5434065416156094
AMT,971.0,825.0,0.5406458797327395
AC104452.1,40.0,33.0,0.547945205479452
NICN1,6.0,0.0,1.0
DAG1,128996.0,107814.0,0.5447236180904522
BSN-DT,48.0,20.0,0.7058823529411765
BSN,87.0,68.0,0.5612903225806452
BSN-AS1,15.0,0.0,1.0
APEH,42221.0,34758.0,0.5484742592135518
MST1,12277.0,9541.0,0.5627005225043542
RNF123,6803.0,5589.0,0.5489832149774048
AMIGO3,15.0,0.0,1.0
GMPPB,16847.0,14132.0,0.543820007101585
IP6K1,14796.0,12048.0,0.551184622261958
CDHR4,32.0,9.0,0.7804878048780488
INKA1,92.0,70.0,0.5679012345679012
UBA7,5182.0,4248.0,0.5495227995758218
TRAIP,2519.0,2154.0,0.5390541408089022
CAMKV,26.0,15.0,0.6341463414634146
MST1R,547.0,458.0,0.5442786069651742
AC105935.2,3.0,0.0,1.0
AC105935.1,18.0,7.0,0.72
MON1A,2287.0,1865.0,0.5508188824662813
RBM6,33962.0,29870.0,0.5320528888331871
RBM5,43577.0,36609.0,0.5434489811188986
RBM5-AS1,388.0,360.0,0.5187165775401069
SEMA3F-AS1,131.0,120.0,0.5219123505976095
SEMA3F,3258.0,2672.0,0.5494097807757167
GNAT1,2.0,0.0,1.0
SLC38A3,346.0,288.0,0.5457413249211357
GNAI2,124050.0,103895.0,0.5442102261510452
U73166.1,413.0,348.0,0.5427069645203679
SEMA3B-AS1,172.0,83.0,0.6745098039215687
SEMA3B,26085.0,10794.0,0.7073131050191166
LSMEM2,62.0,40.0,0.6078431372549019
IFRD2,21911.0,18612.0,0.540705278483824
HYAL3,2052.0,1724.0,0.5434322033898306
NAA80,2125.0,1790.0,0.5427841634738186
HYAL1,67.0,49.0,0.5775862068965517
HYAL2,23732.0,20193.0,0.5402845759817871
TUSC2,28298.0,23747.0,0.5437217792295129
RASSF1,17519.0,14531.0,0.5466146645865835
RASSF1-AS1,394.0,328.0,0.5457063711911357
ZMYND10,109.0,88.0,0.5532994923857868
NPRL2,9635.0,8079.0,0.5439200632268263
CYB561D2,18105.0,15591.0,0.5373041310541311
TMEM115,23743.0,20504.0,0.5366013515040567
CACNA2D2,23.0,11.0,0.6764705882352942
CYB561D2-1,360.0,317.0,0.5317577548005908
C3orf18,198.0,153.0,0.5641025641025641
HEMK1,9331.0,7732.0,0.5468557697942917
CISH,2766.0,2022.0,0.5776942355889725
MAPKAPK3,4929.0,4113.0,0.5451227604512277
LINC02019,96.0,79.0,0.5485714285714286
DOCK3,182.0,151.0,0.5465465465465466
MANF,177621.0,146671.0,0.547719339360823
RBM15B,15569.0,13194.0,0.5412856795188262
DCAF1,8524.0,7156.0,0.5436224489795919
RAD54L2,15846.0,13242.0,0.5447607260726073
TEX264,50347.0,43884.0,0.5342933854039541
GRM2,46.0,31.0,0.5974025974025974
IQCF5,1.0,0.0,1.0
IQCF1,4.0,0.0,1.0
RRP9,13450.0,11070.0,0.5485318107667211
PARP3,284.0,221.0,0.5623762376237624
GPR62,17.0,13.0,0.5666666666666667
PCBP4,636.0,496.0,0.5618374558303887
ABHD14B,9013.0,7668.0,0.5403153288172172
ABHD14A,8868.0,7437.0,0.5438822447102116
ABHD14A-ACY1,1433.0,1335.0,0.5177023121387283
ACY1,1176.0,938.0,0.5562913907284768
RPL29,2118148.0,1795765.0,0.5411842317394383
DUSP7,1082.0,853.0,0.5591731266149871
POC1A,5638.0,4858.0,0.5371570121951219
ALAS1,37771.0,31764.0,0.5431940749262961
TLR9,4.0,0.0,1.0
TWF2,29259.0,24513.0,0.5441307743807186
AC006252.1,109.0,83.0,0.5677083333333334
PPM1M,1587.0,1315.0,0.5468642315644383
WDR82,36516.0,29846.0,0.5502546638136283
GLYCTK,2929.0,2490.0,0.540505628344713
DNAH1,334.0,256.0,0.5661016949152542
BAP1,11744.0,9229.0,0.5599580412911839
PHF7,1407.0,1243.0,0.5309433962264151
SEMA3G,632.0,555.0,0.5324347093513058
TNNC1,1764.0,1449.0,0.5490196078431373
NISCH,19948.0,15942.0,0.5558094176650877
STAB1,114.0,72.0,0.6129032258064516
NT5DC2,13834.0,11543.0,0.5451392993655673
SMIM4,15857.0,12458.0,0.5600211901818823
PBRM1,36741.0,30678.0,0.5449650691941441
GNL3,59965.0,51037.0,0.5402154916127637
GLT8D1,31619.0,27032.0,0.5391041925968867
SPCS1,189260.0,163340.0,0.5367555303460011
NEK4,4970.0,4107.0,0.5475377327310785
ITIH1,5.0,0.0,1.0
ITIH3,99.0,72.0,0.5789473684210527
ITIH4,92.0,58.0,0.6133333333333333
AC006254.1,7.0,3.0,0.7
TMEM110-MUSTN1,81.0,49.0,0.6230769230769231
STIMATE,2060.0,1749.0,0.5408243633499606
SFMBT1,7192.0,6091.0,0.541443950914703
AC096887.1,36.0,31.0,0.5373134328358209
RFT1,13801.0,12079.0,0.5332689335394126
PRKCD,5445.0,4499.0,0.547566371681416
TKT,301275.0,258772.0,0.537945922395799
DCP1A,24869.0,21229.0,0.5394811054709532
CACNA1D,752.0,569.0,0.5692657077971234
CHDH,1448.0,1255.0,0.535701072881983
IL17RB,218.0,182.0,0.545
AC012467.2,518.0,426.0,0.548728813559322
ACTR8,6864.0,5679.0,0.5472375029897154
SELENOK,88489.0,75229.0,0.5404964634310216
CACNA2D3,4886.0,4234.0,0.5357456140350877
CACNA2D3-AS1,264.0,232.0,0.532258064516129
LRTM1,791.0,713.0,0.5259308510638298
LINC02030,1.0,0.0,1.0
AC121764.2,10.0,3.0,0.7692307692307693
AC121764.3,68.0,44.0,0.6071428571428571
WNT5A,13027.0,10011.0,0.5654570709262957
WNT5A-AS1,499.0,391.0,0.5606741573033708
ERC2,238.0,115.0,0.6742209631728046
AC025572.1,1.0,0.0,1.0
CCDC66,16687.0,14255.0,0.5392993342382522
FAM208A,19432.0,16241.0,0.544725702912567
ARHGEF3,4317.0,3679.0,0.5398949474737369
SPATA12,24.0,14.0,0.631578947368421
AC097358.2,60.0,53.0,0.5309734513274337
IL17RD,436.0,348.0,0.5561224489795918
HESX1,343.0,311.0,0.5244648318042814
APPL1,42504.0,36653.0,0.536958197000897
ASB14,28.0,26.0,0.5185185185185185
DNAH12,82.0,64.0,0.5616438356164384
PDE12,13404.0,11296.0,0.542672064777328
ARF4,215978.0,173650.0,0.5543184781381215
ARF4-AS1,747.0,631.0,0.5420899854862119
DENND6A,6862.0,5670.0,0.547558250877753
DENND6A-AS1,109.0,88.0,0.5532994923857868
DENND6A-DT,140.0,99.0,0.5857740585774058
SLMAP,13087.0,11220.0,0.5384045748138396
FLNB,209872.0,171442.0,0.5503915408298673
FLNB-AS1,222.0,206.0,0.5186915887850467
AC137936.1,43.0,31.0,0.581081081081081
DNASE1L3,304.0,272.0,0.5277777777777778
ABHD6,1044.0,905.0,0.5356593124679323
RPP14,9960.0,8624.0,0.5359448988377099
HTD2,55.0,45.0,0.55
AC098479.1,5.0,0.0,1.0
PXK,10136.0,8611.0,0.5406731743745666
PDHB,47501.0,40111.0,0.5421745879559877
AC135507.1,163.0,141.0,0.5361842105263158
AC116036.2,124.0,109.0,0.5321888412017167
KCTD6,3202.0,2766.0,0.5365281501340483
ACOX2,264.0,216.0,0.55
FAM107A,23.0,0.0,1.0
FAM3D-AS1,2.0,0.0,1.0
FAM3D,4.0,0.0,1.0
C3orf67,629.0,522.0,0.5464813205907906
C3orf67-AS1,2.0,0.0,1.0
AC114400.1,7.0,0.0,1.0
AC126121.2,2.0,0.0,1.0
FHIT,12348.0,11200.0,0.5243757431629013
PTPRG,1744.0,1423.0,0.5506788759077992
C3orf14,8146.0,6657.0,0.5502938593528339
FEZF2,1.0,0.0,1.0
CADPS,31.0,0.0,1.0
SYNPR,2.0,0.0,1.0
SYNPR-AS1,2.0,0.0,1.0
SNTN,173.0,143.0,0.5474683544303798
C3orf49,162.0,130.0,0.5547945205479452
THOC7,90697.0,75239.0,0.5465781988236429
THOC7-AS1,20.0,17.0,0.5405405405405406
ATXN7,1839.0,1675.0,0.5233352305065453
ATXN7-1,1405.0,1304.0,0.518641565153193
SCAANT1,118.0,94.0,0.5566037735849056
PSMD6-AS2,1073.0,981.0,0.5223953261927945
AC012557.1,68.0,49.0,0.5811965811965812
PSMD6,48286.0,41527.0,0.5376281830024606
PSMD6-AS1,428.0,402.0,0.5156626506024097
AC012557.2,169.0,143.0,0.5416666666666666
AC092040.1,210.0,180.0,0.5384615384615384
LINC00994,2.0,0.0,1.0
PRICKLE2,492.0,410.0,0.5454545454545454
PRICKLE2-AS3,12.0,3.0,0.8
AC096888.1,1.0,0.0,1.0
ADAMTS9,169.0,0.0,1.0
ADAMTS9-AS1,2.0,0.0,1.0
ADAMTS9-AS2,35.0,8.0,0.813953488372093
LINC02040,1.0,0.0,1.0
MAGI1,3873.0,3540.0,0.5224605422905706
MAGI1-AS1,7.0,0.0,1.0
SLC25A26,20439.0,17501.0,0.5387190300474434
LRIG1,484.0,407.0,0.5432098765432098
KBTBD8,3317.0,2728.0,0.5487179487179488
AC114401.1,12.0,3.0,0.8
SUCLG2,19595.0,16625.0,0.5409994478188846
SUCLG2-AS1,453.0,397.0,0.5329411764705883
FAM19A1,3.0,0.0,1.0
FAM19A4,7.0,0.0,1.0
EOGT,2521.0,1913.0,0.5685611186287777
AC109587.1,104.0,94.0,0.5252525252525253
TMF1,58867.0,50466.0,0.5384193244491599
UBA3,31399.0,26059.0,0.5464687249817258
ARL6IP5,261194.0,226820.0,0.5352182519353953
LMOD3,939.0,787.0,0.5440324449594438
FRMD4B,22580.0,19798.0,0.5328236349049035
MITF,957.0,790.0,0.54779622209502
SAMMSON,266.0,192.0,0.5807860262008734
MDFIC2,1.0,0.0,1.0
FOXP1,19135.0,17127.0,0.5276873862445536
FOXP1-AS1,3.0,0.0,1.0
AC097634.2,14.0,11.0,0.56
AC097634.3,27.0,21.0,0.5625
AC097634.1,216.0,197.0,0.5230024213075061
EIF4E3,7021.0,5965.0,0.5406591714153705
GPR27,2338.0,2029.0,0.5353789787039157
PROK2,5.0,0.0,1.0
LINC00877,25.0,12.0,0.6756756756756757
LINC00870,5.0,0.0,1.0
AC112219.2,5.0,0.0,1.0
AC134508.1,3.0,0.0,1.0
RYBP,95062.0,73454.0,0.5641126065180755
AC104435.2,13.0,0.0,1.0
SHQ1,5092.0,4237.0,0.5458248472505092
GXYLT2,1165.0,857.0,0.576162215628091
PPP4R2,75041.0,63968.0,0.5398283564373529
EBLN2,3987.0,3679.0,0.52008870336551
PDZRN3,43.0,11.0,0.7962962962962963
PDZRN3-AS1,7.0,0.0,1.0
LINC02047,2.0,0.0,1.0
CNTN3,2.0,0.0,1.0
LINC02018,281.0,232.0,0.5477582846003899
FRG2C,6.0,0.0,1.0
LINC00960,907.0,773.0,0.5398809523809524
ZNF717,2439.0,2086.0,0.5390055248618785
ROBO2,1.0,0.0,1.0
AC108752.1,17.0,11.0,0.6071428571428571
ROBO1,4468.0,3823.0,0.5388975998070197
AC068756.1,395.0,354.0,0.527369826435247
LINC02050,801.0,688.0,0.5379449294828744
LINC02027,256.0,207.0,0.5529157667386609
AC099542.2,7.0,0.0,1.0
AC099542.1,53.0,32.0,0.6235294117647059
GBE1,30421.0,24771.0,0.5511849543412088
AC017015.2,1.0,0.0,1.0
LINC02008,11.0,4.0,0.7333333333333333
LINC00971,45.0,25.0,0.6428571428571429
CADM2,4172.0,3431.0,0.5487307641720374
CADM2-AS1,28.0,24.0,0.5384615384615384
AC108733.1,1.0,0.0,1.0
VGLL3,224095.0,150365.0,0.5984484324093361
AC107204.1,183.0,146.0,0.5562310030395137
CHMP2B,74191.0,60939.0,0.5490342633020054
AC117513.1,5.0,3.0,0.625
HTR1F,8.0,0.0,1.0
CGGBP1,37352.0,31410.0,0.5432070038684157
ZNF654,9210.0,7736.0,0.5434910893426177
C3orf38,13800.0,11689.0,0.5414100200086311
EPHA3,9.0,0.0,1.0
PROS1,429.0,327.0,0.5674603174603174
ARL13B,3524.0,2951.0,0.5442471042471042
STX19,156.0,128.0,0.5492957746478874
DHFR2,1935.0,1641.0,0.5411073825503355
NSUN3,3225.0,2673.0,0.546795523906409
LINC00879,3.0,0.0,1.0
MTRNR2L12,276540.0,103124.0,0.728380884150196
EPHA6,24.0,13.0,0.6486486486486487
ARL6,1487.0,1234.0,0.5464902609334803
AC110491.3,16.0,3.0,0.8421052631578947
CRYBG3,19613.0,17157.0,0.5333967908621159
AC110491.2,3.0,0.0,1.0
RIOX2,28326.0,24020.0,0.5411301723149811
GABRR3,2.0,0.0,1.0
OR5AC2,10.0,0.0,1.0
OR5H1,167.0,147.0,0.5318471337579618
OR5H14,351.0,307.0,0.5334346504559271
OR5H15,5.0,3.0,0.625
AC117473.1,1.0,0.0,1.0
OR5H6,7.0,0.0,1.0
OR5H2,6.0,0.0,1.0
OR5K2,1.0,0.0,1.0
CLDND1,63369.0,52595.0,0.5464540719533648
CPOX,17691.0,14534.0,0.5489837083010085
AC021660.2,14.0,8.0,0.6363636363636364
ST3GAL6-AS1,436.0,337.0,0.5640362225097024
ST3GAL6,21261.0,17795.0,0.5443721835313396
DCBLD2,12573.0,10655.0,0.5412863785086964
LINC00973,5.0,0.0,1.0
AC078828.1,1.0,0.0,1.0
AC107029.1,1.0,0.0,1.0
AC107029.2,57.0,25.0,0.6951219512195121
COL8A1,280.0,247.0,0.5313092979127134
AC069222.1,43.0,26.0,0.6231884057971014
CMSS1,32194.0,26406.0,0.5493856655290102
FILIP1L,1656.0,1308.0,0.5587044534412956
TBC1D23,20662.0,17235.0,0.5452146607910916
NIT2,36286.0,30230.0,0.5455228817126706
TOMM70,24002.0,19774.0,0.5482913011695907
LNP1,664.0,585.0,0.5316253002401922
TMEM45A,34920.0,30161.0,0.5365621302684347
ADGRG7,2.0,0.0,1.0
TFG,108434.0,90884.0,0.5440251256785639
ABI3BP,83.0,44.0,0.6535433070866141
IMPG2,102.0,90.0,0.53125
SENP7,7537.0,6215.0,0.548065735892961
TRMT10C,34144.0,29824.0,0.5337668834417209
PCNP,65511.0,54245.0,0.5470373091953639
ZBTB11,12956.0,11177.0,0.5368582438983964
ZBTB11-AS1,2393.0,2092.0,0.53355629877369
RPL24,1558229.0,1291392.0,0.5468197349752827
CEP97,7400.0,6082.0,0.5488799881323245
NXPE3,2243.0,1701.0,0.5687119675456389
AC020651.1,7.0,0.0,1.0
NFKBIZ,37933.0,30097.0,0.5575922387182125
AC106712.1,1.0,0.0,1.0
ZPLD1,630.0,361.0,0.6357214934409687
ALCAM,160.0,134.0,0.54421768707483
CBLB,71961.0,58014.0,0.5536526255049048
LINC00882,2486.0,1904.0,0.5662870159453303
DUBR,7952.0,6451.0,0.552107199888912
AC063944.1,274.0,240.0,0.5330739299610895
AC063944.3,51.0,35.0,0.5930232558139535
CCDC54,14.0,9.0,0.6086956521739131
LINC01990,6917.0,5764.0,0.5454617143758379
BBX,119431.0,103494.0,0.5357452057866996
LINC00635,14.0,12.0,0.5384615384615384
LINC00636,28.0,19.0,0.5957446808510638
CD47,129778.0,112497.0,0.5356640181611805
LINC01215,51.0,32.0,0.6144578313253012
IFT57,13984.0,11818.0,0.5419734904270986
HHLA2,19.0,11.0,0.6333333333333333
MYH15,145.0,105.0,0.58
CIP2A,4588.0,3925.0,0.5389404440267825
DZIP3,9935.0,8603.0,0.5359262056316755
RETNLB,158.0,133.0,0.5429553264604811
TRAT1,18.0,8.0,0.6923076923076923
MORC1,63.0,45.0,0.5833333333333334
C3orf85,3.0,0.0,1.0
AC063923.2,3.0,0.0,1.0
LINC00488,16.0,10.0,0.6153846153846154
DPPA2,1673.0,1426.0,0.5398515650209745
DPPA4,1531.0,1315.0,0.5379479971890373
LINC01205,1626.0,1507.0,0.5189913820619215
AC078980.1,25.0,17.0,0.5952380952380952
AC117430.1,2.0,0.0,1.0
AC117402.1,54.0,43.0,0.5567010309278351
NECTIN3-AS1,302.0,239.0,0.5582255083179297
NECTIN3,32509.0,27794.0,0.5390942407508748
CD96,467.0,333.0,0.58375
AC092916.1,3.0,0.0,1.0
ZBED2,95.0,71.0,0.572289156626506
PLCXD2,2609.0,1587.0,0.6217826501429933
PLCXD2-AS1,4.0,0.0,1.0
PHLDB2,76982.0,59251.0,0.5650760094837521
ABHD10,9227.0,7813.0,0.5414906103286385
TAGLN3,24.0,11.0,0.6857142857142857
TMPRSS7,184.0,147.0,0.5558912386706949
C3orf52,17326.0,14893.0,0.5377572239982619
GCSAM,231.0,174.0,0.5703703703703704
AC128688.2,896.0,778.0,0.5352449223416965
SLC9C1,432.0,364.0,0.542713567839196
AC112487.1,386.0,271.0,0.5875190258751902
CD200,20503.0,15355.0,0.5717831446260249
AC092894.1,153.0,108.0,0.5862068965517241
BTLA,201.0,164.0,0.5506849315068493
ATG3,40789.0,34680.0,0.5404735719301965
SLC35A5,9093.0,7744.0,0.5400605808635742
CCDC80,29872.0,25265.0,0.5417777535955892
LINC02042,31.0,5.0,0.8611111111111112
CD200R1L,1.0,0.0,1.0
CD200R1,37.0,28.0,0.5692307692307692
AC074044.1,189.0,173.0,0.5220994475138122
GTPBP8,12740.0,10991.0,0.5368505330580253
NEPRO,12667.0,10695.0,0.5422052906429244
AC078785.1,31.0,22.0,0.5849056603773585
AC078785.2,2.0,0.0,1.0
LINC02044,18.0,0.0,1.0
BOC,1138.0,986.0,0.5357815442561206
CFAP44,3005.0,2506.0,0.5452730901832699
CFAP44-AS1,2.0,0.0,1.0
SPICE1,7610.0,6720.0,0.5310537334263782
SIDT1,102.0,66.0,0.6071428571428571
SIDT1-AS1,2.0,0.0,1.0
USF3,10165.0,8413.0,0.5471525460221768
NAA50,36465.0,29589.0,0.5520483240984649
AC108693.2,18.0,11.0,0.6206896551724138
ATP6V1A,32001.0,26680.0,0.5453383548337623
GRAMD1C,7594.0,6408.0,0.5423510927010428
AC128687.2,39.0,23.0,0.6290322580645161
ZDHHC23,1675.0,1459.0,0.5344607530312699
CCDC191,2031.0,1735.0,0.5392989909718534
QTRT2,9091.0,7855.0,0.536468783193674
AC093010.2,28.0,7.0,0.8
ZNF80,4.0,0.0,1.0
TIGIT,21.0,0.0,1.0
ZBTB20,6265.0,5429.0,0.5357448264067043
ZBTB20-AS1,4.0,0.0,1.0
ZBTB20-AS5,104.0,90.0,0.5360824742268041
ZBTB20-AS2,195.0,177.0,0.5241935483870968
ZBTB20-AS3,2.0,0.0,1.0
ZBTB20-AS4,56.0,43.0,0.5656565656565656
GAP43,66.0,54.0,0.55
LSAMP,16.0,0.0,1.0
LSAMP-AS1,53.0,44.0,0.5463917525773195
TUSC7,1.0,0.0,1.0
AC092691.3,1.0,0.0,1.0
AC068633.1,1.0,0.0,1.0
IGSF11,241.0,210.0,0.5343680709534369
IGSF11-AS1,1.0,0.0,1.0
UPK1B,51255.0,43212.0,0.5425704214170027
B4GALT4,52329.0,43831.0,0.544186772046589
B4GALT4-AS1,5.0,0.0,1.0
ARHGAP31,10753.0,7925.0,0.5757040368347789
ARHGAP31-AS1,61.0,55.0,0.5258620689655172
TMEM39A,17070.0,14607.0,0.5388767875745809
POGLUT1,10460.0,8919.0,0.5397595335156613
AC073352.1,177.0,163.0,0.5205882352941177
TIMMDC1,74758.0,63199.0,0.5418934885507803
CD80,8.0,0.0,1.0
AC073352.2,84.0,63.0,0.5714285714285714
ADPRH,2264.0,1736.0,0.566
PLA1A,67.0,52.0,0.5630252100840336
POPDC2,432.0,340.0,0.5595854922279793
COX17,108563.0,81731.0,0.5705014346222161
MAATS1,22.0,6.0,0.7857142857142857
NR1I2,6.0,0.0,1.0
GSK3B,40683.0,33849.0,0.5458460795363066
AC092910.3,1006.0,897.0,0.5286389910667367
GPR156,128.0,100.0,0.5614035087719298
LRRC58,29993.0,25986.0,0.5357902070419265
AC063952.4,74.0,57.0,0.5648854961832062
FSTL1,329431.0,246628.0,0.5718702424578038
NDUFB4,163492.0,130325.0,0.556441594597998
HGD,41.0,34.0,0.5466666666666666
RABL3,11230.0,9468.0,0.5425644989854093
GTF2E1,6447.0,5378.0,0.5452008456659619
STXBP5L,9.0,4.0,0.6923076923076923
POLQ,3233.0,2861.0,0.5305218247456515
ARGFX,5.0,0.0,1.0
FBXO40,104.0,78.0,0.5714285714285714
HCLS1,40367.0,33102.0,0.5494426220582831
GOLGB1,145796.0,126650.0,0.5351372382050021
IQCB1,14398.0,12435.0,0.5365780941378154
EAF2,4679.0,4029.0,0.5373220027560863
SLC15A2,2453.0,2081.0,0.5410233789148655
ILDR1,2536.0,2330.0,0.521167283189478
CD86,168.0,130.0,0.5637583892617449
CASR,19.0,8.0,0.7037037037037037
CSTA,17322.0,13776.0,0.5570133127532317
CCDC58,14521.0,12173.0,0.5439799205814041
FAM162A,49498.0,41472.0,0.544113443992525
WDR5B,2007.0,1729.0,0.5372055674518201
AC083798.2,1125.0,955.0,0.5408653846153846
KPNA1,20126.0,15786.0,0.5604254845177099
PARP9,24681.0,20256.0,0.5492355965017691
DTX3L,18979.0,15296.0,0.5537272064186725
PARP15,82.0,62.0,0.5694444444444444
PARP14,99414.0,86574.0,0.5345183560229693
HSPBAP1,10575.0,9150.0,0.5361216730038023
DIRC2,54904.0,48278.0,0.5321083134655269
LINC02035,11429.0,9505.0,0.5459539505111303
SEMA5B,1703.0,1441.0,0.5416666666666666
PDIA5,94254.0,78709.0,0.5449373565444633
SEC22A,11144.0,9484.0,0.5402365716501842
AC112503.2,25.0,15.0,0.625
ADCY5,2060.0,1742.0,0.5418200946870069
AC112503.1,70.0,61.0,0.5343511450381679
HACD2,11414.0,9626.0,0.5424904942965779
MYLK-AS1,517.0,438.0,0.5413612565445026
MYLK,4655.0,3185.0,0.59375
MYLK-AS2,7.0,0.0,1.0
AC020634.1,7.0,3.0,0.7
CCDC14,16575.0,14390.0,0.5352817697400291
ROPN1,6.0,0.0,1.0
KALRN,3046.0,2574.0,0.5419928825622776
UMPS,25615.0,21957.0,0.5384469856217944
ITGB5,12470.0,10588.0,0.5408101309740654
ITGB5-AS1,2.0,0.0,1.0
MUC13,32.0,15.0,0.6808510638297872
HEG1,67350.0,53191.0,0.5587310541641434
SLC12A8,2861.0,2351.0,0.5489255564082886
ZNF148,31061.0,26759.0,0.537201660325147
SNX4,37696.0,30935.0,0.5492561670382189
OSBPL11,16436.0,13793.0,0.5437162989182573
AC092902.3,5.0,0.0,1.0
AC092903.2,656.0,541.0,0.5480367585630743
ALG1L,2018.0,1715.0,0.5405839807125636
ROPN1B,161.0,133.0,0.5476190476190477
SLC41A3,19384.0,16285.0,0.5434410832936163
AC079848.1,11.0,0.0,1.0
ALDH1L1,87.0,48.0,0.6444444444444445
ALDH1L1-AS1,1.0,0.0,1.0
ALDH1L1-AS2,2.0,0.0,1.0
AC016924.1,7.0,0.0,1.0
KLF15,46.0,31.0,0.5974025974025974
CCDC37-DT,1.0,0.0,1.0
CFAP100,1.0,0.0,1.0
ZXDC,4950.0,4336.0,0.5330605212147319
UROC1,1.0,0.0,1.0
CHST13,5.0,0.0,1.0
C3orf22,2.0,0.0,1.0
TXNRD3,4006.0,3322.0,0.5466703056768559
CHCHD6,8696.0,7403.0,0.5401577737747686
PLXNA1,6390.0,5375.0,0.5431364215894603
LINC02016,1.0,0.0,1.0
LINC01471,8.0,0.0,1.0
AC016968.1,1.0,0.0,1.0
AC084035.1,133.0,102.0,0.5659574468085107
TPRA1,28576.0,22108.0,0.5638071186173151
MCM2,18065.0,15167.0,0.5436025517573423
PODXL2,12180.0,10308.0,0.5416221985058698
ABTB1,11069.0,9113.0,0.5484590228916857
MGLL,112422.0,96389.0,0.5383911767100392
KBTBD12,21.0,10.0,0.6774193548387096
SEC61A1,75688.0,60452.0,0.5559571029822242
RUVBL1,30422.0,25503.0,0.5439785426911041
RUVBL1-AS1,2.0,0.0,1.0
EEFSEC,12291.0,10567.0,0.5377110858342812
DNAJB8,12.0,3.0,0.8
DNAJB8-AS1,2.0,0.0,1.0
GATA2,199111.0,161127.0,0.5527207013141312
GATA2-AS1,7950.0,7000.0,0.5317725752508361
LINC01565,40.0,32.0,0.5555555555555556
RPN1,121927.0,97759.0,0.5550057809783054
RAB7A,98720.0,81852.0,0.5467071306736371
AC112484.3,157.0,132.0,0.5432525951557093
AC112484.1,4.0,0.0,1.0
ACAD9,11691.0,9723.0,0.5459512468478566
KIAA1257,200.0,162.0,0.5524861878453039
EFCC1,58.0,49.0,0.5420560747663551
GP9,7.0,0.0,1.0
RAB43,86.0,73.0,0.5408805031446541
AC108673.2,107.0,81.0,0.5691489361702128
ISY1,17234.0,14888.0,0.5365170288275948
AC108673.3,669.0,561.0,0.5439024390243903
CNBP,124590.0,106831.0,0.5383694651738606
COPG1,38424.0,31269.0,0.5513322715337264
HMCES,11440.0,9455.0,0.5474994017707585
H1FX,83389.0,72272.0,0.5357090086791167
H1FX-AS1,408.0,340.0,0.5454545454545454
EFCAB12,59.0,42.0,0.5841584158415841
MBD4,30906.0,26431.0,0.5390236670910581
IFT122,3411.0,2868.0,0.5432393693263259
RHO,7.0,0.0,1.0
H1FOO,51.0,31.0,0.6219512195121951
PLXND1,7532.0,6047.0,0.5546800206200752
TMCC1,13520.0,11246.0,0.5459097149317613
TMCC1-AS1,282.0,242.0,0.5381679389312977
AC083906.3,1.0,0.0,1.0
TRH,2.0,0.0,1.0
ALG1L2,328.0,299.0,0.5231259968102073
LINC02014,43.0,39.0,0.524390243902439
LINC02021,250.0,208.0,0.5458515283842795
COL6A5,32.0,18.0,0.64
