,Empty_droplet_sum,Cell_sum,Soup_probability,Selected
AL136038.3,8.0,13.0,0.3809523809523809,True
WDR89,342.0,563.0,0.3779005524861878,True
AL136038.5,12.0,23.0,0.3428571428571428,True
SGPP1,2165.0,2192.0,0.4969015377553362,False
SYNE2,5893.0,10020.0,0.3703261484320995,True
ESR2,18.0,141.0,0.1132075471698113,True
AL161756.1,8.0,13.0,0.3809523809523809,True
AL161756.3,3.0,0.0,1.0,False
MTHFD1,281.0,289.0,0.4929824561403508,False
AL122035.1,2.0,0.0,1.0,False
AL122035.2,3.0,4.0,0.4285714285714285,False
ZBTB25,220.0,345.0,0.3893805309734513,True
AKAP5,44.0,43.0,0.5057471264367817,False
ZBTB1,591.0,932.0,0.3880499015101772,True
HSPA2,912.0,1350.0,0.403183023872679,True
PPP1R36,57.0,76.0,0.4285714285714285,False
PLEKHG3,444.0,384.0,0.5362318840579711,False
SPTB,7.0,13.0,0.35,True
CHURC1,3114.0,3709.0,0.4563974791147589,False
GPX2,1.0,5.0,0.1666666666666666,True
RAB15,1122.0,958.0,0.5394230769230769,False
FNTB,383.0,318.0,0.5463623395149786,False
AL139022.2,3.0,8.0,0.2727272727272727,True
MAX,1581.0,2245.0,0.413225300575013,True
AL139022.1,5.0,6.0,0.4545454545454545,False
LINC02324,2.0,0.0,1.0,False
FUT8,2486.0,3412.0,0.4214988131570024,False
FUT8-AS1,22.0,43.0,0.3384615384615385,True
AL391261.2,1.0,0.0,1.0,False
AL359232.1,11.0,27.0,0.2894736842105263,True
GPHN,197.0,312.0,0.387033398821218,True
FAM71D,54.0,34.0,0.6136363636363636,False
MPP5,1348.0,1257.0,0.5174664107485605,False
ATP6V1D,2205.0,2587.0,0.4601419031719532,False
EIF2S1,1355.0,1396.0,0.4925481643038895,False
PLEK2,44.0,53.0,0.4536082474226804,False
TMEM229B,14.0,0.0,1.0,False
PLEKHH1,358.0,292.0,0.5507692307692308,False
PIGH,559.0,658.0,0.4593262119967132,False
ARG2,72.0,102.0,0.4137931034482758,True
VTI1B,6322.0,7300.0,0.464102187637645,False
RDH11,908.0,1276.0,0.4157509157509158,True
RDH12,0.0,3.0,0.0,True
ZFYVE26,232.0,306.0,0.4312267657992565,False
RAD51B,116.0,216.0,0.3493975903614458,True
AL133370.1,0.0,7.0,0.0,True
AL121820.2,185.0,196.0,0.4855643044619422,False
AL121820.1,1.0,3.0,0.25,True
ZFP36L1,16267.0,31165.0,0.3429541237982796,True
ACTN1,12473.0,12791.0,0.4937064597846738,False
ACTN1-AS1,6.0,9.0,0.4,True
DCAF5,2132.0,1996.0,0.5164728682170543,False
AL391262.1,2.0,0.0,1.0,False
AL359317.2,3.0,3.0,0.5,False
EXD2,110.0,247.0,0.3081232492997199,True
GALNT16,11.0,0.0,1.0,False
ERH,6330.0,7790.0,0.448300283286119,False
SLC39A9,1265.0,1286.0,0.4958839670717366,False
PLEKHD1,13.0,19.0,0.40625,True
SUSD6,227.0,215.0,0.5135746606334841,False
SRSF5,9917.0,15543.0,0.3895129615082482,True
SLC10A1,0.0,22.0,0.0,True
SMOC1,10.0,22.0,0.3125,True
SLC8A3,1.0,0.0,1.0,False
COX16,1206.0,1086.0,0.5261780104712042,False
SYNJ2BP-COX16,24.0,26.0,0.48,False
SYNJ2BP,746.0,1176.0,0.3881373569198751,True
ADAM21,3.0,7.0,0.3,True
ADAM20,8.0,8.0,0.5,False
MED6,881.0,1362.0,0.3927775300936246,True
AL357153.1,0.0,4.0,0.0,True
TTC9,313.0,266.0,0.540587219343696,False
MAP3K9,328.0,454.0,0.4194373401534527,False
AC004816.1,159.0,162.0,0.4953271028037383,False
AC004816.2,2.0,0.0,1.0,False
AC004825.2,11.0,13.0,0.4583333333333333,False
PCNX1,400.0,660.0,0.3773584905660377,True
AC004817.3,29.0,13.0,0.6904761904761905,False
AC005476.2,3.0,6.0,0.3333333333333333,True
SIPA1L1,1910.0,1893.0,0.5022350775703393,False
AC005993.1,2.0,5.0,0.2857142857142857,True
RGS6,1.0,9.0,0.1,True
DPF3,15.0,37.0,0.2884615384615384,True
DCAF4,454.0,517.0,0.4675592173017507,False
ZFYVE1,385.0,367.0,0.511968085106383,False
AL442663.3,6.0,9.0,0.4,True
RBM25,6822.0,9890.0,0.4082096696984203,True
PSEN1,1623.0,1776.0,0.4774933804060017,False
PAPLN,187.0,351.0,0.3475836431226766,True
AC004846.1,42.0,72.0,0.3684210526315789,True
AC004846.2,23.0,45.0,0.3382352941176471,True
NUMB,1629.0,2367.0,0.4076576576576576,True
AC005280.2,1.0,0.0,1.0,False
HEATR4,31.0,34.0,0.4769230769230769,False
RIOX1,220.0,240.0,0.4782608695652174,False
ACOT1,4.0,4.0,0.5,False
ACOT2,91.0,78.0,0.5384615384615384,False
ACOT4,335.0,352.0,0.487627365356623,False
AC005225.2,5.0,5.0,0.5,False
DNAL1,310.0,422.0,0.4234972677595628,False
AC006146.1,4.0,0.0,1.0,False
PNMA1,343.0,283.0,0.547923322683706,False
ELMSAN1,1183.0,2174.0,0.3523979743818886,True
AC005520.2,12.0,15.0,0.4444444444444444,False
PTGR2,101.0,196.0,0.3400673400673401,True
AC005520.5,0.0,4.0,0.0,True
ZNF410,41.0,143.0,0.2228260869565217,True
AC005480.1,15.0,24.0,0.3846153846153846,True
FAM161B,69.0,118.0,0.3689839572192513,True
COQ6,436.0,421.0,0.5087514585764294,False
ENTPD5,438.0,670.0,0.3953068592057762,True
BBOF1,104.0,146.0,0.416,True
ALDH6A1,414.0,637.0,0.3939105613701237,True
LIN52,333.0,324.0,0.5068493150684932,False
VSX2,1.0,0.0,1.0,False
ABCD4,412.0,992.0,0.2934472934472934,True
VRTN,3.0,0.0,1.0,False
SYNDIG1L,1.0,0.0,1.0,False
AC005479.2,1.0,0.0,1.0,False
NPC2,4514.0,8338.0,0.3512293806411453,True
ISCA2,1020.0,1469.0,0.4098031337886701,True
LTBP2,4.0,3.0,0.5714285714285714,False
AREL1,516.0,510.0,0.5029239766081871,False
FCF1,860.0,847.0,0.5038078500292912,False
YLPM1,1001.0,1143.0,0.466884328358209,False
PROX2,1.0,0.0,1.0,False
DLST,927.0,831.0,0.5273037542662116,False
RPS6KL1,26.0,59.0,0.3058823529411765,True
PGF,53071.0,37522.0,0.5858178887993554,False
EIF2B2,1824.0,1626.0,0.528695652173913,False
AL049780.1,28.0,35.0,0.4444444444444444,False
MLH3,306.0,446.0,0.4069148936170212,True
ACYP1,537.0,648.0,0.4531645569620253,False
ZC2HC1C,209.0,145.0,0.5903954802259888,False
NEK9,1335.0,1351.0,0.4970215934475055,False
AL049780.2,2.0,7.0,0.2222222222222222,True
TMED10,13492.0,19522.0,0.4086751075301387,True
AL691403.2,5.0,5.0,0.5,False
AL691403.1,3.0,19.0,0.1363636363636363,True
AF111167.1,2.0,7.0,0.2222222222222222,True
FOS,63648.0,113801.0,0.358683340001916,True
LINC01220,27.0,50.0,0.3506493506493506,True
AF111167.2,2.0,4.0,0.3333333333333333,True
JDP2,206.0,448.0,0.3149847094801223,True
BATF,20.0,18.0,0.5263157894736842,False
AC007182.1,42.0,51.0,0.4516129032258064,False
FLVCR2,1345.0,1597.0,0.4571719918422842,False
TTLL5,322.0,492.0,0.3955773955773956,True
ERG28,1760.0,2997.0,0.3699810805129283,True
AF107885.2,1.0,0.0,1.0,False
IFT43,546.0,657.0,0.4538653366583541,False
TGFB3,4.0,8.0,0.3333333333333333,True
GPATCH2L,881.0,1713.0,0.3396299151888974,True
ESRRB,1.0,0.0,1.0,False
AC008050.1,0.0,3.0,0.0,True
VASH1,5.0,0.0,1.0,False
VASH1-AS1,91.0,131.0,0.4099099099099099,True
ANGEL1,175.0,222.0,0.4408060453400503,False
LRRC74A,1.0,0.0,1.0,False
LINC01629,1.0,0.0,1.0,False
IRF2BPL,1526.0,2350.0,0.3937048503611971,True
AC007686.3,28.0,45.0,0.3835616438356164,True
LINC02288,7.0,3.0,0.7,False
LINC02289,4.0,0.0,1.0,False
CIPC,446.0,393.0,0.531585220500596,False
TMEM63C,4.0,0.0,1.0,False
ZDHHC22,1.0,0.0,1.0,False
NGB,1.0,0.0,1.0,False
POMT2,399.0,478.0,0.4549600912200684,False
GSTZ1,1107.0,1267.0,0.466301600673968,False
TMED8,683.0,986.0,0.4092270820850809,True
SAMD15,7.0,24.0,0.2258064516129032,True
NOXRED1,5.0,32.0,0.1351351351351351,True
VIPAS39,569.0,803.0,0.4147230320699708,True
AHSA1,1519.0,1722.0,0.468682505399568,False
ISM2,87086.0,154640.0,0.3602674102082523,True
SPTLC2,603.0,1274.0,0.3212573255194459,True
ALKBH1,169.0,184.0,0.4787535410764872,False
SLIRP,7834.0,6514.0,0.5459994424310008,False
SNW1,2528.0,3317.0,0.4325064157399487,False
C14orf178,2.0,3.0,0.4,True
ADCK1,89.0,144.0,0.3819742489270386,True
NRXN3,79.0,221.0,0.2633333333333333,True
AC008056.2,1.0,0.0,1.0,False
DIO2,7897.0,15958.0,0.3310417103332634,True
DIO2-AS1,1.0,0.0,1.0,False
CEP128,87.0,168.0,0.3411764705882353,True
TSHR,18.0,26.0,0.4090909090909091,True
AC007262.2,3.0,31.0,0.088235294117647,True
GTF2A1,1795.0,1607.0,0.5276308054085832,False
AL136040.1,10.0,27.0,0.2702702702702703,True
STON2,220.0,407.0,0.3508771929824561,True
LINC02308,15.0,28.0,0.3488372093023256,True
SEL1L,2444.0,4019.0,0.378152560730311,True
FLRT2,11.0,6.0,0.6470588235294118,False
LINC02328,5.0,5.0,0.5,False
LINC01148,1.0,0.0,1.0,False
GALC,426.0,787.0,0.3511953833470734,True
KCNK10,1.0,0.0,1.0,False
SPATA7,108.0,161.0,0.4014869888475836,True
PTPN21,622.0,862.0,0.4191374663072776,False
AL162171.2,1.0,0.0,1.0,False
AL162171.1,1.0,0.0,1.0,False
ZC3H14,910.0,1109.0,0.4507181773155027,False
EML5,13.0,46.0,0.2203389830508474,True
AL121768.1,3.0,0.0,1.0,False
TTC8,273.0,310.0,0.4682675814751286,False
FOXN3,1154.0,2049.0,0.3602872307211989,True
AL138478.1,5.0,6.0,0.4545454545454545,False
AL357093.2,2.0,5.0,0.2857142857142857,True
FOXN3-AS1,29.0,73.0,0.284313725490196,True
FOXN3-AS2,4.0,4.0,0.5,False
AL137230.1,5.0,3.0,0.625,False
EFCAB11,326.0,436.0,0.4278215223097112,False
TDP1,309.0,388.0,0.4433285509325681,False
KCNK13,9.0,9.0,0.5,False
PSMC1,3695.0,3802.0,0.4928638121915433,False
NRDE2,540.0,859.0,0.3859899928520371,True
AL512791.2,4.0,12.0,0.25,True
CALM1,36594.0,41831.0,0.4666114121772394,False
LINC00642,22.0,47.0,0.3188405797101449,True
TTC7B,1043.0,795.0,0.5674646354733406,False
AL139193.2,0.0,4.0,0.0,True
LINC02321,0.0,3.0,0.0,True
RPS6KA5,1086.0,1871.0,0.3672641190395671,True
DGLUCY,367.0,564.0,0.3941997851772288,True
GPR68,5.0,13.0,0.2777777777777778,True
AL135818.2,2.0,5.0,0.2857142857142857,True
CCDC88C,103.0,268.0,0.2776280323450135,True
PPP4R3A,2409.0,2942.0,0.450196225004672,False
CATSPERB,46.0,37.0,0.5542168674698795,False
TC2N,802.0,772.0,0.5095298602287166,False
FBLN5,363.0,399.0,0.4763779527559055,False
TRIP11,2459.0,3396.0,0.4199829205807002,False
ATXN3,1048.0,1568.0,0.400611620795107,True
NDUFB1,9263.0,7142.0,0.564644925327644,False
CPSF2,1335.0,1387.0,0.4904481998530492,False
SLC24A4,6.0,0.0,1.0,False
RIN3,467.0,516.0,0.4750762970498474,False
LGMN,6713.0,10448.0,0.3911776702989336,True
GOLGA5,2211.0,2049.0,0.5190140845070422,False
CHGA,1.0,0.0,1.0,False
ITPK1,557.0,282.0,0.66388557806913,False
ITPK1-AS1,3.0,9.0,0.25,True
MOAP1,378.0,260.0,0.5924764890282131,False
TMEM251,221.0,367.0,0.3758503401360544,True
GON7,245.0,271.0,0.4748062015503876,False
UBR7,287.0,228.0,0.5572815533980583,False
BTBD7,2762.0,4371.0,0.3872143558110192,True
UNC79,22.0,47.0,0.3188405797101449,True
COX8C,302.0,312.0,0.4918566775244299,False
FAM181A,1.0,0.0,1.0,False
ASB2,2785.0,842.0,0.7678522194651227,False
CCDC197,1.0,0.0,1.0,False
OTUB2,206.0,143.0,0.5902578796561605,False
DDX24,5172.0,7780.0,0.3993205682520074,True
IFI27L1,480.0,635.0,0.4304932735426009,False
IFI27,73703.0,61631.0,0.5446007655134704,False
IFI27L2,79.0,72.0,0.5231788079470199,False
PPP4R4,289.0,280.0,0.507908611599297,False
SERPINA10,1.0,9.0,0.1,True
SERPINA6,26.0,7.0,0.7878787878787878,False
SERPINA1,3.0,0.0,1.0,False
SERPINA5,1.0,0.0,1.0,False
AL049839.2,1.0,0.0,1.0,False
SERPINA3,2.0,0.0,1.0,False
DICER1,2420.0,3507.0,0.4083009954445756,True
DICER1-AS1,103.0,197.0,0.3433333333333333,True
CLMN,275.0,369.0,0.4270186335403726,False
SYNE3,2132.0,4474.0,0.3227369058431729,True
AL133467.1,2.0,4.0,0.3333333333333333,True
SNHG10,135.0,252.0,0.3488372093023256,True
GLRX5,5487.0,8306.0,0.3978104835786268,True
LINC02318,2.0,6.0,0.25,True
AL133467.2,1.0,0.0,1.0,False
AL133467.4,1.0,0.0,1.0,False
TCL1B,1712.0,2815.0,0.3781753920918931,True
TCL1A,47.0,102.0,0.3154362416107382,True
AL139020.1,22.0,42.0,0.34375,True
C14orf132,43.0,165.0,0.2067307692307692,True
BDKRB2,53.0,79.0,0.4015151515151515,True
BDKRB1,5.0,11.0,0.3125,True
AL355102.3,1.0,0.0,1.0,False
ATG2B,427.0,522.0,0.4499473129610116,False
GSKIP,1303.0,1254.0,0.509581540868205,False
AK7,28.0,24.0,0.5384615384615384,False
AL163051.1,59.0,112.0,0.3450292397660818,True
PAPOLA,7894.0,10031.0,0.4403905160390516,False
AL137786.1,6.0,7.0,0.4615384615384615,False
VRK1,306.0,340.0,0.4736842105263157,False
AL049833.2,1.0,0.0,1.0,False
LINC02291,49.0,8.0,0.8596491228070176,False
LINC02312,1.0,0.0,1.0,False
LINC01550,6.0,9.0,0.4,True
SETD3,2126.0,3059.0,0.4100289296046287,True
CCNK,1388.0,1627.0,0.4603648424543947,False
CCDC85C,289.0,312.0,0.480865224625624,False
AL110504.1,1.0,0.0,1.0,False
AL160313.1,1.0,0.0,1.0,False
HHIPL1,6.0,20.0,0.2307692307692307,True
CYP46A1,9.0,71.0,0.1125,True
EML1,131.0,100.0,0.5670995670995671,False
EVL,1000.0,1743.0,0.3645643456069996,True
AL157912.1,0.0,9.0,0.0,True
DEGS2,173.0,620.0,0.2181588902900378,True
AL133523.1,2.0,22.0,0.0833333333333333,True
YY1,5473.0,9192.0,0.3732015001704739,True
SLC25A29,141.0,250.0,0.3606138107416879,True
SLC25A47,7.0,3.0,0.7,False
WARS,1696.0,1203.0,0.5850293204553294,False
AL157871.2,1.0,0.0,1.0,False
WDR25,195.0,225.0,0.4642857142857143,False
BEGAIN,15.0,17.0,0.46875,False
MEG3,5.0,3.0,0.625,False
RTL1,1.0,0.0,1.0,False
MEG8,2.0,22.0,0.0833333333333333,True
AL359682.1,1.0,0.0,1.0,False
DIO3OS,8.0,0.0,1.0,False
DIO3,24.0,4.0,0.8571428571428571,False
LINC00239,32.0,28.0,0.5333333333333333,False
PPP2R5C,1828.0,1910.0,0.489031567683253,False
AL137779.2,2.0,0.0,1.0,False
AL137779.1,1.0,14.0,0.0666666666666666,True
AL118558.3,24.0,52.0,0.3157894736842105,True
AL118558.4,16.0,15.0,0.5161290322580645,False
DYNC1H1,5083.0,6735.0,0.4301066170248773,False
HSP90AA1,66367.0,53864.0,0.5519957415308864,False
WDR20,658.0,807.0,0.4491467576791809,False
MOK,49.0,101.0,0.3266666666666666,True
ZNF839,243.0,311.0,0.4386281588447653,False
CINP,826.0,1003.0,0.4516129032258064,False
TECPR2,526.0,585.0,0.4734473447344735,False
ANKRD9,2999.0,4095.0,0.4227516210882436,False
LINC02323,8.0,14.0,0.3636363636363636,True
RCOR1,3244.0,4274.0,0.4314977387603086,False
AL132801.1,0.0,5.0,0.0,True
TRAF3,1383.0,1318.0,0.5120325805257312,False
AMN,100.0,143.0,0.411522633744856,True
CDC42BPB,1828.0,2366.0,0.43586075345732,False
AL117209.1,2.0,3.0,0.4,True
LBHD2,4.0,0.0,1.0,False
EXOC3L4,33.0,47.0,0.4125,True
TNFAIP2,4075.0,4439.0,0.4786234437397228,False
LINC00605,8.0,9.0,0.4705882352941176,False
AL161669.3,38.0,93.0,0.2900763358778626,True
AL138976.2,13.0,21.0,0.3823529411764705,True
EIF5,6250.0,7728.0,0.4471312061811417,False
MARK3,1518.0,1864.0,0.4488468361916026,False
CKB,853.0,1472.0,0.3668817204301075,True
AL133367.1,7.0,13.0,0.35,True
TRMT61A,342.0,429.0,0.4435797665369649,False
BAG5,2461.0,2900.0,0.4590561462413728,False
KLC1,2238.0,2441.0,0.4783073306262022,False
APOPT1,1074.0,1562.0,0.4074355083459787,True
AL049840.1,18.0,204.0,0.081081081081081,True
AL049840.2,12.0,40.0,0.2307692307692307,True
XRCC3,97.0,230.0,0.2966360856269113,True
ZFYVE21,1113.0,1840.0,0.3769048425330172,True
PPP1R13B,186.0,253.0,0.4236902050113895,False
LINC00637,10.0,12.0,0.4545454545454545,False
ATP5MPL,29534.0,23516.0,0.5567200754005655,False
TDRD9,2.0,0.0,1.0,False
ASPG,5.0,3.0,0.625,False
KIF26A,8.0,6.0,0.5714285714285714,False
TMEM179,2.0,0.0,1.0,False
LINC02280,3.0,8.0,0.2727272727272727,True
AL583722.1,6.0,11.0,0.3529411764705882,True
INF2,4594.0,5873.0,0.4389032196426865,False
ADSSL1,54.0,149.0,0.2660098522167488,True
SIVA1,2214.0,3600.0,0.3808049535603715,True
AKT1,3031.0,2500.0,0.5480021695895859,False
AL583722.2,90.0,22.0,0.8035714285714286,False
ZBTB42,127.0,152.0,0.4551971326164875,False
LINC00638,11.0,18.0,0.3793103448275862,True
AL583810.1,18.0,109.0,0.1417322834645669,True
CEP170B,748.0,939.0,0.4433906342620035,False
PLD4,4.0,0.0,1.0,False
AHNAK2,50.0,105.0,0.3225806451612903,True
CLBA1,93.0,112.0,0.4536585365853658,False
CDCA4,949.0,1704.0,0.3577082548058801,True
GPR132,192.0,128.0,0.6,False
LINC02298,129.0,189.0,0.4056603773584906,True
JAG2,505.0,892.0,0.3614889047959914,True
NUDT14,1123.0,1612.0,0.4106032906764168,True
BRF1,495.0,635.0,0.4380530973451327,False
BTBD6,422.0,637.0,0.3984891406987724,True
PACS2,574.0,818.0,0.4123563218390804,True
TEX22,17.0,13.0,0.5666666666666667,False
AL928654.1,11.0,19.0,0.3666666666666666,True
MTA1,592.0,713.0,0.453639846743295,False
AL928654.2,3.0,0.0,1.0,False
CRIP2,1372.0,802.0,0.6310947562097516,False
CRIP1,148.0,88.0,0.6271186440677966,False
TEDC1,172.0,166.0,0.5088757396449705,False
TMEM121,30.0,68.0,0.3061224489795918,True
IGHA2,91.0,30.0,0.7520661157024794,False
IGHE,213.0,74.0,0.7421602787456446,False
IGHG4,3.0,0.0,1.0,False
IGHG2,2.0,0.0,1.0,False
IGHGP,2.0,0.0,1.0,False
IGHA1,1198.0,476.0,0.7156511350059738,False
IGHEP1,75.0,21.0,0.78125,False
IGHG1,7.0,0.0,1.0,False
IGHG3,7.0,0.0,1.0,False
IGHM,15.0,4.0,0.7894736842105263,False
IGHV1-17,1.0,0.0,1.0,False
AC244452.3,1.0,0.0,1.0,False
LINC00221,510.0,371.0,0.5788876276958003,False
IGHVIV-44-1,1.0,0.0,1.0,False
IGHVII-44-2,2.0,0.0,1.0,False
IGHV4-61,1.0,0.0,1.0,False
IGHV3-72,1.0,0.0,1.0,False
IGHV3-74,23.0,27.0,0.46,False
AC087386.1,7.0,8.0,0.4666666666666667,False
AC026495.1,2.0,0.0,1.0,False
GOLGA6L6,2.0,4.0,0.3333333333333333,True
IGHV1OR15-6,3.0,4.0,0.4285714285714285,False
AC023310.4,35.0,16.0,0.6862745098039216,False
AC012414.5,1.0,3.0,0.25,True
AC012414.3,17.0,32.0,0.3469387755102041,True
AC068446.2,6.0,15.0,0.2857142857142857,True
AC060814.5,1.0,0.0,1.0,False
AC060814.3,21.0,39.0,0.35,True
GOLGA6L22,0.0,5.0,0.0,True
NIPA1,191.0,259.0,0.4244444444444444,False
NIPA2,1452.0,1876.0,0.4362980769230769,False
CYFIP1,3413.0,4112.0,0.4535548172757475,False
TUBGCP5,398.0,591.0,0.4024266936299292,True
GOLGA6L1,6.0,9.0,0.4,True
GOLGA8S,1.0,0.0,1.0,False
GOLGA6L2,16.0,35.0,0.3137254901960784,True
MKRN3,90.0,140.0,0.391304347826087,True
AC126407.1,148.0,91.0,0.6192468619246861,False
MAGEL2,12.0,11.0,0.5217391304347826,False
NDN,13.0,25.0,0.3421052631578947,True
UBE3A,1841.0,2714.0,0.4041712403951701,True
LINC02250,3.0,0.0,1.0,False
ATP10A,5.0,8.0,0.3846153846153846,True
LINC02346,3.0,0.0,1.0,False
GABRB3,2.0,0.0,1.0,False
GABRG3-AS1,1.0,0.0,1.0,False
OCA2,1.0,0.0,1.0,False
HERC2,948.0,1625.0,0.3684415079673533,True
GOLGA8M,1.0,0.0,1.0,False
AC055876.5,0.0,3.0,0.0,True
GOLGA6L7,8.0,27.0,0.2285714285714285,True
APBA2,8.0,6.0,0.5714285714285714,False
NSMCE3,343.0,516.0,0.39930151338766,True
AC022613.1,1.0,5.0,0.1666666666666666,True
TJP1,2013.0,2654.0,0.4313263338332976,False
AC022613.2,46.0,50.0,0.4791666666666667,False
GOLGA8J,1.0,0.0,1.0,False
LINC02249,1.0,0.0,1.0,False
GOLGA8R,12.0,15.0,0.4444444444444444,False
GOLGA8Q,0.0,5.0,0.0,True
AC026150.3,0.0,5.0,0.0,True
AC091057.3,4.0,6.0,0.4,True
AC091057.2,2.0,3.0,0.4,True
ARHGAP11B,5.0,36.0,0.1219512195121951,True
AC091057.6,3.0,16.0,0.1578947368421052,True
AC091057.4,6.0,7.0,0.4615384615384615,False
FAN1,209.0,389.0,0.3494983277591973,True
MTMR10,2045.0,1307.0,0.6100835322195705,False
TRPM1,76.0,55.0,0.5801526717557252,False
AC009562.1,1.0,4.0,0.2,True
LINC02352,6.0,3.0,0.6666666666666666,False
AC012236.1,1.0,0.0,1.0,False
KLF13,770.0,1246.0,0.3819444444444444,True
OTUD7A,2.0,7.0,0.2222222222222222,True
CHRNA7,1.0,0.0,1.0,False
LINC02256,13.0,101.0,0.1140350877192982,True
AC123768.4,3.0,7.0,0.3,True
AC123768.3,5.0,12.0,0.2941176470588235,True
GOLGA8N,14.0,30.0,0.3181818181818182,True
AC123768.2,5.0,7.0,0.4166666666666667,True
ARHGAP11A,58.0,62.0,0.4833333333333333,False
SCG5,4.0,3.0,0.5714285714285714,False
AC123768.1,1.0,0.0,1.0,False
GREM1,56.0,62.0,0.4745762711864407,False
FMN1,950.0,1278.0,0.4263913824057451,False
RYR3,35.0,90.0,0.28,True
AC010809.3,1.0,14.0,0.0666666666666666,True
AC010809.2,34.0,165.0,0.1708542713567839,True
AC010809.1,14.0,28.0,0.3333333333333333,True
AVEN,1411.0,2023.0,0.4108910891089108,True
CHRM5,612.0,869.0,0.4132343011478731,True
EMC7,4526.0,6458.0,0.412053896576839,True
PGBD4,33.0,42.0,0.44,False
KATNBL1,11496.0,6854.0,0.6264850136239782,False
EMC4,1395.0,2070.0,0.4025974025974026,True
SLC12A6,183.0,284.0,0.3918629550321199,True
NOP10,9118.0,11412.0,0.444130540672187,False
LPCAT4,782.0,1423.0,0.3546485260770975,True
GOLGA8A,189.0,899.0,0.1737132352941176,True
GOLGA8B,320.0,1202.0,0.2102496714848883,True
AC087457.1,4.0,5.0,0.4444444444444444,False
ACTC1,5.0,11.0,0.3125,True
AQR,763.0,1174.0,0.3939081053175013,True
ZNF770,715.0,1023.0,0.4113924050632911,True
AC114546.2,2.0,0.0,1.0,False
AC021231.1,0.0,4.0,0.0,True
DPH6,375.0,640.0,0.3694581280788177,True
DPH6-DT,5.0,8.0,0.3846153846153846,True
AC021351.1,2.0,0.0,1.0,False
AC040918.1,1.0,0.0,1.0,False
AC087516.2,2.0,0.0,1.0,False
C15orf41,127.0,225.0,0.3607954545454545,True
AC013640.1,3.0,10.0,0.2307692307692307,True
MEIS2,290.0,928.0,0.238095238095238,True
AC078909.1,2.0,24.0,0.0769230769230769,True
AC078909.2,1.0,3.0,0.25,True
LINC02345,1.0,0.0,1.0,False
LINC01852,1.0,0.0,1.0,False
AC087473.1,4.0,13.0,0.2352941176470588,True
SPRED1,284.0,355.0,0.4444444444444444,False
FAM98B,738.0,776.0,0.487450462351387,False
RASGRP1,25.0,33.0,0.4310344827586206,False
AC116158.1,1.0,6.0,0.1428571428571428,True
C15orf53,2.0,3.0,0.4,True
AC022929.2,1.0,6.0,0.1428571428571428,True
AC013652.1,14.0,38.0,0.2692307692307692,True
THBS1,45.0,56.0,0.4455445544554455,False
FSIP1,3.0,5.0,0.375,True
AC023908.3,4.0,6.0,0.4,True
GPR176,5.0,7.0,0.4166666666666667,True
AC012377.1,2.0,0.0,1.0,False
EIF2AK4,1520.0,2557.0,0.3728231542801079,True
SRP14,32298.0,34574.0,0.4829824141643737,False
SRP14-AS1,70.0,160.0,0.3043478260869565,True
BMF,107.0,135.0,0.4421487603305785,False
BUB1B,28.0,66.0,0.2978723404255319,True
PAK6,460.0,971.0,0.3214535290006988,True
PLCB2,14.0,8.0,0.6363636363636364,False
AC020658.2,5.0,0.0,1.0,False
INAFM2,75.0,79.0,0.487012987012987,False
CCDC9B,1.0,4.0,0.2,True
DISP2,98.0,146.0,0.4016393442622951,True
KNSTRN,250.0,235.0,0.5154639175257731,False
IVD,363.0,282.0,0.5627906976744186,False
BAHD1,745.0,716.0,0.5099247091033539,False
CHST14,487.0,832.0,0.3692191053828658,True
AC091045.1,21.0,57.0,0.2692307692307692,True
CCDC32,1042.0,1321.0,0.4409648751586966,False
RPUSD2,117.0,205.0,0.3633540372670807,True
KNL1,83.0,137.0,0.3772727272727272,True
RAD51,13.0,16.0,0.4482758620689655,False
RMDN3,852.0,899.0,0.4865790976584808,False
GCHFR,497.0,842.0,0.3711725168035847,True
DNAJC17,585.0,688.0,0.4595443833464258,False
ZFYVE19,510.0,670.0,0.4322033898305085,False
SPINT1-AS1,193.0,256.0,0.4298440979955457,False
SPINT1,4936.0,9620.0,0.3391041494916186,True
RHOV,1656.0,787.0,0.677855096193205,False
AC025166.1,2.0,0.0,1.0,False
VPS18,396.0,339.0,0.5387755102040817,False
AC020661.1,7.0,0.0,1.0,False
DLL4,6.0,17.0,0.2608695652173913,True
CHAC1,505.0,251.0,0.667989417989418,False
INO80,602.0,884.0,0.405114401076716,True
AC020661.3,0.0,15.0,0.0,True
EXD1,1.0,4.0,0.2,True
CHP1,2292.0,2225.0,0.5074164268319681,False
OIP5,19.0,32.0,0.3725490196078431,True
NUSAP1,225.0,428.0,0.3445635528330781,True
NDUFAF1,377.0,516.0,0.4221724524076148,False
RTF1,7634.0,8533.0,0.4721964495577411,False
ITPKA,2.0,6.0,0.25,True
LTK,13.0,51.0,0.203125,True
RPAP1,335.0,533.0,0.3859447004608295,True
TYRO3,129.0,133.0,0.4923664122137404,False
MGA,880.0,1317.0,0.4005461993627674,True
AC073657.1,2.0,9.0,0.1818181818181818,True
MAPKBP1,491.0,800.0,0.3803253292021689,True
AC020659.2,4.0,4.0,0.5,False
JMJD7-PLA2G4B,8.0,0.0,1.0,False
