peak_id,highly_variable
chr4:152894699-152895085,True
chr4:152935845-152936521,True
chr4:152988626-152989357,True
chr4:152997331-152998355,True
chr4:153023560-153023917,True
chr4:154560476-154561223,True
chr4:155953536-155954016,True
chr4:156109847-156110476,True
chr4:156169011-156169464,True
chr4:158302011-158302789,True
chr4:158648945-158649589,True
chr4:158671599-158673084,True
chr4:162351324-162351568,True
chr4:162952029-162952843,True
chr4:163166118-163167272,True
chr4:163494127-163495189,True
chr4:163549985-163550506,True
chr4:164204287-164204788,True
chr4:165326769-165328036,True
chr4:165971499-165972192,True
chr4:165991230-165991650,True
chr4:166538523-166538918,True
chr4:168479948-168480583,True
chr4:168741208-168741685,True
chr4:169009366-169010808,True
chr4:169270140-169271304,True
chr4:169612015-169612809,True
chr4:169659711-169660595,True
chr4:169757549-169758154,True
chr4:169771507-169772223,True
chr4:170025632-170026698,True
chr4:173074538-173074814,True
chr4:173209381-173209986,True
chr4:173333752-173334976,True
chr4:173369487-173370086,True
chr4:174427430-174428036,True
chr4:174595014-174595871,True
chr4:176319647-176320708,True
chr4:176627942-176628328,True
chr4:177441915-177442628,True
chr4:182143803-182144978,True
chr4:182230170-182230556,True
chr4:182240195-182240890,True
chr4:182242622-182243451,True
chr4:182916834-182917804,True
chr4:182929226-182929753,True
chr4:183082117-183082369,True
chr4:183098526-183099799,True
chr4:183421787-183422547,True
chr4:183443833-183444919,True
chr4:183492587-183493343,True
chr4:183503911-183505114,True
chr4:183505610-183506403,True
chr4:183610596-183611741,True
chr4:183823421-183823848,True
chr4:184472713-184473888,True
chr4:184648622-184649808,True
chr4:184895433-184895664,True
chr4:185149046-185149773,True
chr4:185299003-185299329,True
chr4:185395836-185397064,True
chr4:185425466-185426432,True
chr4:186204052-186204611,True
chr4:188023219-188024003,True
chr4:188107848-188108081,True
chr5:217747-219029,True
chr5:263316-263932,True
chr5:270954-271820,True
chr5:315971-316795,True
chr5:402653-403462,True
chr5:472551-473527,True
chr5:609738-610349,True
chr5:635338-636085,True
chr5:1344582-1345449,True
chr5:1515938-1516599,True
chr5:1523718-1524427,True
chr5:1594115-1594936,True
chr5:1799319-1800070,True
chr5:2709929-2710420,True
chr5:2751150-2752299,True
chr5:2757851-2758417,True
chr5:5421699-5422852,True
chr5:6632534-6633741,True
chr5:6712648-6713712,True
chr5:6723854-6724603,True
chr5:6766389-6767116,True
chr5:6788480-6788786,True
chr5:6788953-6789561,True
chr5:10352976-10354221,True
chr5:10760615-10761744,True
chr5:12573966-12574959,True
chr5:14115560-14115774,True
chr5:14268161-14268780,True
chr5:14317366-14318106,True
chr5:14663838-14665018,True
chr5:14926609-14927225,True
chr5:15008540-15008894,True
chr5:15021167-15021929,True
chr5:16465365-16466711,True
chr5:16886354-16886779,True
chr5:17157288-17157704,True
chr5:17157855-17158206,True
chr5:17180878-17181578,True
chr5:17191498-17192009,True
chr5:19701604-19702114,True
chr5:31531766-31532571,True
chr5:31854520-31855361,True
chr5:31962934-31963396,True
chr5:32217871-32218413,True
chr5:32312222-32313361,True
chr5:32390904-32391552,True
chr5:32443664-32445028,True
chr5:32508775-32509404,True
chr5:32585284-32586192,True
chr5:33440292-33441286,True
chr5:34007581-34008351,True
chr5:34529142-34530181,True
chr5:34585970-34586804,True
chr5:34625840-34626703,True
chr5:34656040-34656651,True
chr5:34838777-34839466,True
chr5:34842447-34843001,True
chr5:34915171-34915850,True
chr5:35835618-35836123,True
chr5:36156018-36156546,True
chr5:36528472-36529022,True
chr5:36877130-36877578,True
chr5:37222099-37222598,True
chr5:37248866-37249987,True
chr5:37366862-37367771,True
chr5:37370816-37371537,True
chr5:37533026-37534177,True
chr5:38555966-38556972,True
chr5:38598230-38598596,True
chr5:38600405-38600895,True
chr5:38638520-38639232,True
chr5:38672109-38672754,True
chr5:39220613-39221057,True
chr5:39283339-39283578,True
chr5:40755384-40756254,True
chr5:40797569-40798510,True
chr5:40834892-40836202,True
chr5:41112558-41113187,True
chr5:41527077-41527934,True
chr5:41537411-41537894,True
chr5:41903670-41904494,True
chr5:42090222-42090551,True
chr5:43007417-43008860,True
chr5:43042462-43043272,True
chr5:43066237-43066505,True
chr5:43120687-43121887,True
chr5:43215023-43215693,True
chr5:43312804-43313936,True
chr5:43483208-43484525,True
chr5:43556197-43557337,True
chr5:43602832-43603392,True
chr5:43873832-43874147,True
chr5:44808603-44809864,True
chr5:52811095-52811341,True
chr5:52870413-52870813,True
chr5:52922100-52922769,True
chr5:52987676-52988242,True
chr5:53406694-53407054,True
chr5:53789890-53790580,True
chr5:54251987-54252392,True
chr5:54517476-54518509,True
chr5:54722721-54723150,True
chr5:55160943-55161284,True
chr5:55927852-55928647,True
chr5:55977988-55978603,True
chr5:55994467-55995459,True
chr5:56011733-56012162,True
chr5:56026844-56027204,True
chr5:56099238-56099590,True
chr5:56112466-56113162,True
chr5:56543864-56544303,True
chr5:56814866-56815926,True
chr5:56909135-56910373,True
chr5:57173165-57174551,True
chr5:57482385-57483161,True
chr5:57862241-57862881,True
chr5:58016317-58016752,True
chr5:58018015-58018314,True
chr5:58043352-58043645,True
chr5:58159648-58160368,True
chr5:58352938-58353953,True
chr5:58459628-58460966,True
chr5:58937166-58937783,True
chr5:59079876-59080220,True
chr5:59275471-59276259,True
chr5:60704656-60704960,True
chr5:62305347-62306553,True
chr5:62411720-62413101,True
chr5:65102679-65103631,True
chr5:65562811-65563407,True
chr5:65925192-65926535,True
chr5:66143852-66144988,True
chr5:66209194-66209740,True
chr5:66295742-66295999,True
chr5:66850310-66850999,True
chr5:66891204-66891979,True
chr5:66975565-66976193,True
chr5:67045259-67046251,True
chr5:67301052-67301611,True
chr5:67969449-67969972,True
chr5:68022004-68022290,True
chr5:68176828-68177385,True
chr5:68214913-68216130,True
chr5:68433915-68434567,True
chr5:68823251-68823542,True
chr5:68838861-68839584,True
chr5:69093672-69094784,True
chr5:69166680-69167321,True
chr5:69189126-69190006,True
chr5:69217551-69218346,True
chr5:69234442-69235082,True
chr5:69242237-69243005,True
chr5:69243794-69244066,True
chr5:69368956-69370166,True
chr5:72066672-72067018,True
chr5:72307916-72308732,True
chr5:72383186-72383859,True
chr5:72504127-72504411,True
chr5:72816019-72817390,True
chr5:72955187-72956583,True
chr5:73565072-73565957,True
chr5:74316004-74316631,True
chr5:74394715-74395575,True
chr5:74637948-74638419,True
chr5:74676272-74677394,True
chr5:74953576-74954625,True
chr5:75037116-75037506,True
chr5:75236426-75237122,True
chr5:75239767-75240030,True
chr5:75320661-75321247,True
chr5:75336751-75337874,True
chr5:75428415-75428753,True
chr5:75510696-75512169,True
chr5:75716861-75717788,True
chr5:76271642-76272131,True
chr5:76372384-76372880,True
chr5:77030126-77031546,True
chr5:77491795-77492659,True
chr5:77775566-77776508,True
chr5:77879673-77880563,True
chr5:78294191-78294990,True
chr5:78359831-78361069,True
chr5:78504627-78505128,True
chr5:78984500-78985442,True
chr5:79513658-79514912,True
chr5:79795670-79796269,True
chr5:80186677-80187227,True
chr5:80255466-80256446,True
chr5:80407360-80408585,True
chr5:80489703-80489956,True
chr5:80615081-80615915,True
chr5:80834894-80835447,True
chr5:80941289-80942261,True
chr5:81020631-81021119,True
chr5:81021901-81022378,True
chr5:81750696-81751799,True
chr5:81768746-81769641,True
chr5:81905495-81905806,True
chr5:81971639-81972519,True
chr5:82975749-82976263,True
chr5:83077038-83077694,True
chr5:86909440-86910247,True
chr5:87076033-87076738,True
chr5:87251318-87252537,True
chr5:88189920-88190691,True
chr5:90409163-90410242,True
chr5:90473851-90474993,True
chr5:90529021-90529898,True
chr5:91020151-91020820,True
chr5:91220929-91221274,True
chr5:91279866-91280979,True
chr5:91379988-91381184,True
chr5:91383171-91383796,True
chr5:93620496-93621680,True
chr5:93990463-93990971,True
chr5:94111131-94111978,True
chr5:95554448-95555347,True
chr5:95572065-95572856,True
chr5:95664226-95664776,True
chr5:95672963-95673475,True
chr5:95780693-95781290,True
chr5:95791664-95792125,True
chr5:95823612-95824312,True
chr5:95861382-95861760,True
chr5:95961263-95962359,True
chr5:96702440-96703503,True
chr5:96807245-96808594,True
chr5:96823775-96824382,True
chr5:96934681-96935551,True
chr5:96935715-96936312,True
chr5:97182934-97183965,True
chr5:98773015-98774443,True
chr5:99061083-99061606,True
chr5:99061871-99062135,True
chr5:99119322-99119698,True
chr5:100689708-100690421,True
chr5:100970653-100971235,True
chr5:103258268-103259751,True
chr5:103327199-103327794,True
chr5:103414460-103415011,True
chr5:103467166-103467436,True
chr5:108727779-108728563,True
chr5:108748278-108749367,True
chr5:108792307-108792544,True
chr5:108814349-108814791,True
chr5:109239403-109239951,True
chr5:109688931-109690159,True
chr5:109939092-109939445,True
chr5:109946651-109946960,True
chr5:111511915-111512946,True
chr5:111668712-111668962,True
chr5:112160374-112161303,True
chr5:112707069-112708120,True
chr5:112976403-112977286,True
chr5:113047324-113047592,True
chr5:115068616-115069029,True
chr5:115169341-115170496,True
chr5:115543877-115545098,True
chr5:115625595-115626644,True
chr5:115841249-115842401,True
chr5:115929791-115930844,True
chr5:115962133-115963035,True
chr5:115978003-115978237,True
chr5:116824773-116825373,True
chr5:119070464-119071728,True
chr5:119111800-119112504,True
chr5:119268421-119268926,True
chr5:119274145-119274699,True
chr5:119354987-119355905,True
chr5:119360888-119361449,True
chr5:119974613-119975337,True
chr5:122027978-122028493,True
chr5:122734495-122734721,True
chr5:122774590-122775575,True
chr5:122845203-122846040,True
chr5:123035805-123037048,True
chr5:123511352-123512494,True
chr5:124027296-124027879,True
chr5:126433542-126434034,True
chr5:126776439-126777927,True
chr5:127001228-127002375,True
chr5:127030185-127030997,True
chr5:127228826-127229863,True
chr5:128082778-128084081,True
chr5:129094139-129095446,True
chr5:131164317-131165457,True
chr5:131252519-131253086,True
chr5:131634606-131635997,True
chr5:131796294-131797580,True
chr5:132226971-132228389,True
chr5:132389574-132390012,True
chr5:132429036-132429351,True
chr5:132444901-132445914,True
chr5:132490194-132491222,True
chr5:132495858-132497190,True
chr5:132497715-132497980,True
chr5:132829947-132831054,True
chr5:132865996-132866977,True
chr5:132963101-132964128,True
chr5:133051542-133052339,True
chr5:133081063-133081366,True
chr5:133968041-133968913,True
chr5:134176102-134177461,True
chr5:134370720-134371611,True
chr5:134500533-134501296,True
chr5:134526500-134527809,True
chr5:134737734-134738704,True
chr5:134845538-134846316,True
chr5:134904316-134905438,True
chr5:135474047-135474619,True
chr5:135878077-135878502,True
chr5:136132530-136133540,True
chr5:136721804-136722419,True
chr5:136723839-136724080,True
chr5:136724192-136724579,True
chr5:136766241-136766922,True
chr5:137753752-137755131,True
chr5:138178490-138179274,True
chr5:138337290-138338539,True
chr5:138352351-138353581,True
chr5:138542712-138543850,True
chr5:138575283-138576165,True
chr5:139205444-139206125,True
chr5:139293387-139294233,True
chr5:139403533-139404344,True
chr5:139580254-139580882,True
chr5:139599549-139600149,True
chr5:139847865-139848912,True
chr5:140107153-140108447,True
chr5:140400682-140401918,True
chr5:140547368-140548435,True
chr5:140638272-140639576,True
chr5:140664097-140665086,True
chr5:140718239-140719178,True
chr5:141618069-141619354,True
chr5:141842941-141843568,True
chr5:141849026-141850125,True
chr5:141878086-141879387,True
chr5:141923194-141924242,True
chr5:141968640-141969625,True
chr5:142236658-142237129,True
chr5:142263325-142263717,True
chr5:142280012-142280601,True
chr5:142325705-142326197,True
chr5:142545606-142546076,True
chr5:142625538-142625975,True
chr5:142713148-142713676,True
chr5:142814461-142814959,True
chr5:142866681-142867288,True
chr5:143494556-143494880,True
chr5:143604095-143604610,True
chr5:145260622-145260972,True
chr5:146182330-146183064,True
chr5:147348027-147348285,True
chr5:148383625-148384272,True
chr5:148965473-148966379,True
chr5:149062479-149063467,True
chr5:149072874-149073541,True
chr5:149271213-149272634,True
chr5:149282774-149283355,True
chr5:149325298-149325707,True
chr5:149344836-149346073,True
chr5:149485811-149486682,True
chr5:149488943-149489324,True
chr5:149500888-149501513,True
chr5:149550960-149551983,True
chr5:149594936-149595426,True
chr5:149828422-149828886,True
chr5:149960145-149961152,True
chr5:150000112-150000850,True
chr5:150107795-150108433,True
chr5:150112191-150112861,True
chr5:150141880-150142177,True
chr5:150142819-150143535,True
chr5:150449392-150450191,True
chr5:150473974-150474496,True
chr5:150486120-150487112,True
chr5:151020231-151021014,True
chr5:151075633-151076124,True
chr5:151080520-151081473,True
chr5:151104616-151105329,True
chr5:151231187-151231610,True
chr5:151252453-151253226,True
chr5:151257439-151258440,True
chr5:151280990-151281530,True
chr5:151557339-151558434,True
chr5:151570079-151570912,True
chr5:151579197-151579456,True
chr5:151592839-151593343,True
chr5:151758145-151758832,True
chr5:152978043-152978812,True
chr5:154178416-154179384,True
chr5:154682300-154683167,True
chr5:154691251-154692578,True
chr5:154754554-154755484,True
chr5:154857427-154858682,True
chr5:154938056-154938530,True
chr5:157269142-157269648,True
chr5:157290040-157290765,True
chr5:157384828-157385466,True
chr5:157575392-157576320,True
chr5:157651454-157652205,True
chr5:157918807-157919591,True
chr5:159379971-159380279,True
chr5:159986969-159987675,True
chr5:160399348-160400253,True
chr5:160516789-160517444,True
chr5:160923514-160924327,True
chr5:163459537-163460673,True
chr5:163503209-163503611,True
chr5:163505339-163505994,True
chr5:167699185-167699792,True
chr5:168288244-168288659,True
chr5:168481325-168481691,True
chr5:168579002-168580001,True
chr5:169756446-169756695,True
chr5:170178698-170179202,True
chr5:170757274-170757956,True
chr5:171387327-171388689,True
chr5:172006001-172007143,True
chr5:172102815-172103509,True
chr5:172275995-172276604,True
chr5:172282946-172284230,True
chr5:172314713-172315827,True
chr5:172435357-172435790,True
chr5:172451777-172452184,True
chr5:172454080-172454808,True
chr5:172482179-172482983,True
chr5:172607022-172607633,True
chr5:172615849-172616443,True
chr5:172688529-172689328,True
chr5:172770628-172771489,True
chr5:172772032-172772687,True
chr5:172801016-172801589,True
chr5:172853017-172853482,True
chr5:172886734-172887338,True
chr5:172904728-172905357,True
chr5:172951881-172952242,True
chr5:172983377-172984085,True
chr5:173012643-173013241,True
chr5:173022241-173022840,True
chr5:173056747-173057500,True
chr5:173329026-173329605,True
chr5:173573079-173573361,True
chr5:173615934-173616971,True
chr5:173802122-173803029,True
chr5:173806243-173806545,True
chr5:173882258-173882935,True
chr5:173887596-173888397,True
chr5:174520408-174521282,True
chr5:176388468-176389427,True
chr5:176415648-176416837,True
chr5:176447585-176448670,True
chr5:176646991-176647640,True
chr5:177116667-177117190,True
chr5:177303240-177303875,True
chr5:177311358-177311616,True
chr5:177351295-177352142,True
chr5:177425652-177427031,True
chr5:177497270-177497959,True
chr5:177546171-177546837,True
chr5:177599664-177600754,True
chr5:178079958-178080472,True
chr5:178086290-178086587,True
chr5:178112995-178113742,True
chr5:178113994-178114530,True
chr5:178123729-178124806,True
chr5:178130411-178131284,True
chr5:178232043-178232920,True
chr5:178453194-178453547,True
chr5:178626077-178627396,True
chr5:178634862-178635624,True
chr5:178661899-178662569,True
chr5:178729752-178730990,True
chr5:178838939-178839617,True
chr5:178851856-178852265,True
chr5:179023157-179024186,True
chr5:179059993-179060672,True
chr5:179265522-179266000,True
chr5:179550144-179551377,True
chr5:179677570-179678924,True
chr5:179698125-179699416,True
chr5:179732022-179733374,True
chr5:179807944-179808476,True
chr5:179819423-179819996,True
chr5:179858263-179859370,True
chr5:180071027-180072333,True
chr5:180208667-180209345,True
chr5:180471018-180471237,True
chr5:180493895-180495064,True
chr5:180611127-180611878,True
chr5:180800068-180800757,True
chr5:180802163-180803022,True
chr5:180809744-180811014,True
chr5:180860492-180861688,True
chr5:180873651-180874345,True
chr6:621931-622228,True
chr6:1641169-1641743,True
chr6:2434131-2434467,True
chr6:2448735-2449302,True
chr6:2477913-2478576,True
chr6:2502727-2503239,True
chr6:2634192-2634717,True
chr6:2763413-2764160,True
chr6:2764937-2765960,True
chr6:2841164-2842074,True
chr6:2875185-2875739,True
chr6:2876290-2876893,True
chr6:2902301-2903458,True
chr6:2908264-2908758,True
chr6:2919962-2921122,True
chr6:2960006-2960665,True
chr6:2999241-3000398,True
chr6:3022197-3022435,True
chr6:3053376-3054081,True
chr6:3068150-3069171,True
chr6:3118027-3119004,True
chr6:3157131-3157892,True
chr6:3207908-3208400,True
chr6:3209144-3209486,True
chr6:3751687-3752377,True
chr6:3788503-3789539,True
chr6:3822905-3823428,True
chr6:3848878-3849485,True
chr6:3918920-3919636,True
chr6:3937987-3938557,True
chr6:4018188-4018928,True
chr6:4020913-4021765,True
chr6:4491511-4492160,True
chr6:4580189-4580946,True
chr6:4620399-4621261,True
chr6:4732822-4733438,True
chr6:5084206-5085476,True
chr6:5112448-5112832,True
chr6:6686553-6687491,True
chr6:6843047-6843520,True
chr6:6856498-6857664,True
chr6:6891924-6892470,True
chr6:6927516-6928433,True
chr6:6972423-6972775,True
chr6:7312505-7313487,True
chr6:7313648-7314046,True
chr6:7341128-7341744,True
chr6:7389214-7389933,True
chr6:7414787-7415205,True
chr6:7541171-7542086,True
chr6:7542920-7543313,True
chr6:7560997-7561978,True
chr6:7615021-7615723,True
chr6:7975015-7975615,True
chr6:8435007-8436115,True
chr6:8738954-8739359,True
chr6:9127176-9127405,True
chr6:9481946-9482348,True
chr6:9522064-9522510,True
chr6:9532363-9533228,True
chr6:10033062-10033674,True
chr6:10201806-10202474,True
chr6:10313931-10315170,True
chr6:10403578-10404887,True
chr6:10412110-10413102,True
chr6:10418949-10419742,True
chr6:10419893-10420168,True
chr6:10694271-10695142,True
chr6:10722707-10723212,True
chr6:10747163-10747937,True
chr6:11044077-11044671,True
chr6:11229729-11229983,True
chr6:11232019-11232819,True
chr6:11343910-11344780,True
chr6:11525544-11526142,True
chr6:11598403-11599058,True
chr6:11613879-11614224,True
chr6:11652851-11653601,True
chr6:11932771-11933464,True
chr6:12008560-12009249,True
chr6:12010803-12012299,True
chr6:12717993-12718343,True
chr6:13328032-13328878,True
chr6:13480153-13481385,True
chr6:13561069-13562294,True
chr6:13569255-13569770,True
chr6:13574167-13575431,True
chr6:13614541-13615657,True
chr6:13769066-13769940,True
chr6:13775468-13775898,True
chr6:13776580-13777630,True
chr6:13813575-13814785,True
chr6:13953105-13953385,True
chr6:14322031-14322298,True
chr6:14840551-14840888,True
chr6:14923721-14924458,True
chr6:15019217-15019529,True
chr6:15021805-15022491,True
chr6:15036618-15037097,True
chr6:15062253-15062975,True
chr6:15222245-15222455,True
chr6:15244858-15246133,True
chr6:15412798-15413187,True
chr6:15662171-15663175,True
chr6:15993711-15994107,True
chr6:16128462-16129595,True
chr6:16130409-16130730,True
chr6:16277359-16277669,True
chr6:16759908-16760302,True
chr6:17291618-17292111,True
chr6:17417321-17418624,True
chr6:17589437-17590255,True
chr6:17599982-17601113,True
chr6:17706325-17707117,True
chr6:17791562-17791882,True
chr6:17865690-17866180,True
chr6:17998400-17998917,True
chr6:18154652-18155567,True
chr6:18263858-18264912,True
chr6:18308981-18309383,True
chr6:18387031-18387508,True
chr6:18503827-18504208,True
chr6:19804417-19805119,True
chr6:20401205-20401975,True
chr6:20840526-20841140,True
chr6:20877144-20878081,True
chr6:21426820-21427336,True
chr6:21608459-21608958,True
chr6:21609488-21610221,True
chr6:21719833-21720688,True
chr6:24666361-24667386,True
chr6:24720670-24721762,True
chr6:24774696-24775605,True
chr6:24775845-24776075,True
chr6:25217346-25217791,True
chr6:26026934-26027464,True
chr6:26031877-26032304,True
chr6:26033144-26034047,True
chr6:26043497-26044328,True
chr6:26044935-26045478,True
chr6:26054930-26055586,True
chr6:26056115-26056630,True
chr6:26109794-26110079,True
chr6:26123556-26124482,True
chr6:26156166-26156686,True
chr6:26171609-26172212,True
chr6:26198861-26199535,True
chr6:26216254-26217332,True
chr6:26233675-26234138,True
chr6:26240067-26240803,True
chr6:26249720-26250457,True
chr6:26272147-26273561,True
chr6:26285108-26286021,True
chr6:26421076-26421771,True
chr6:26428162-26428557,True
chr6:26537252-26538682,True
chr6:26539118-26539344,True
chr6:26553818-26554149,True
chr6:26659157-26660227,True
chr6:27019682-27020467,True
chr6:27081120-27081570,True
chr6:27133674-27134087,True
chr6:27146674-27147541,True
chr6:27250874-27252138,True
chr6:27358874-27359631,True
chr6:27388280-27389132,True
chr6:27502646-27503151,True
chr6:27752231-27753550,True
chr6:27837111-27837479,True
chr6:27837752-27839098,True
chr6:27902473-27903596,True
chr6:28080502-28081327,True
chr6:28489359-28490216,True
chr6:28866234-28866916,True
chr6:28895505-28896622,True
chr6:28923080-28924396,True
chr6:29675533-29675856,True
chr6:29681818-29682308,True
chr6:29752590-29753339,True
chr6:29790548-29791020,True
chr6:29827547-29828000,True
chr6:30066630-30067369,True
chr6:30488988-30490324,True
chr6:30515553-30516822,True
chr6:30555949-30557148,True
chr6:30570918-30572076,True
chr6:30617103-30617956,True
chr6:30687083-30687640,True
chr6:30716984-30717767,True
chr6:30720063-30720456,True
chr6:30721314-30721725,True
chr6:30742212-30743178,True
chr6:30818223-30819613,True
chr6:30828185-30828788,True
chr6:30869145-30869920,True
chr6:31143128-31143476,True
chr6:31271839-31272272,True
chr6:31541540-31542558,True
chr6:31619944-31621110,True
chr6:31651714-31653080,True
chr6:31664856-31666199,True
chr6:31702887-31703535,True
chr6:31720058-31720796,True
chr6:31736258-31736654,True
chr6:31795341-31796248,True
chr6:31806565-31807379,True
chr6:31814058-31814935,True
chr6:31815046-31815707,True
chr6:31826915-31827879,True
chr6:31834267-31835195,True
chr6:31862506-31863206,True
chr6:31958488-31959341,True
chr6:31971694-31972718,True
chr6:32177492-32178484,True
chr6:32195420-32196420,True
chr6:32838162-32838940,True
chr6:32844372-32844888,True
chr6:32853391-32854271,True
chr6:32861129-32861753,True
chr6:32894136-32894859,True
chr6:32968321-32968941,True
chr6:32971522-32972271,True
chr6:33199894-33200989,True
chr6:33271161-33272230,True
chr6:33276806-33277745,True
chr6:33298837-33300169,True
chr6:33317689-33318168,True
chr6:33322686-33323597,True
chr6:33390936-33391966,True
chr6:33409993-33411176,True
chr6:33417760-33418776,True
chr6:33579782-33580431,True
chr6:33788124-33789345,True
chr6:33839292-33839688,True
chr6:33840038-33840925,True
chr6:34248423-34249438,True
chr6:34756632-34757613,True
chr6:34791854-34793017,True
chr6:34922014-34922675,True
chr6:35218050-35218382,True
chr6:35241049-35241789,True
chr6:35258940-35259971,True
chr6:35310451-35310983,True
chr6:35341452-35342674,True
chr6:35370073-35370777,True
chr6:35468101-35468855,True
chr6:35485480-35486689,True
chr6:35496659-35497787,True
chr6:35544624-35545526,True
chr6:36196263-36197482,True
chr6:36423166-36424202,True
chr6:36593299-36594636,True
chr6:36660414-36661110,True
chr6:36680073-36680718,True
chr6:36690791-36691320,True
chr6:36769047-36769677,True
chr6:36985796-36986596,True
chr6:37102273-37102908,True
chr6:37169362-37170839,True
chr6:37750096-37750497,True
chr6:37758560-37759619,True
chr6:37818580-37819845,True
chr6:38509749-38510312,True
chr6:38702547-38703396,True
chr6:39114444-39115366,True
chr6:39184899-39185216,True
chr6:41546109-41547118,True
chr6:41734665-41735780,True
chr6:41757947-41758515,True
chr6:41967083-41968161,True
chr6:42010306-42010849,True
chr6:42028448-42028844,True
chr6:42050140-42050899,True
chr6:42563587-42564598,True
chr6:42745933-42746479,True
chr6:42746757-42747262,True
chr6:42778935-42779388,True
chr6:42925289-42925815,True
chr6:42978295-42979387,True
chr6:43013666-43014327,True
chr6:43059085-43059997,True
chr6:43147744-43148331,True
chr6:43170992-43171609,True
chr6:43174213-43174884,True
chr6:43228882-43229636,True
chr6:43495569-43495931,True
chr6:43516377-43517223,True
chr6:43612565-43613202,True
chr6:43629124-43630426,True
chr6:43635447-43636335,True
chr6:43770624-43771985,True
chr6:43798642-43799228,True
chr6:43807375-43808010,True
chr6:44126776-44127904,True
chr6:44245836-44247188,True
chr6:44387037-44388194,True
chr6:44489869-44490560,True
chr6:44655378-44655748,True
chr6:45377219-45378352,True
chr6:45382411-45382824,True
chr6:46636760-46637557,True
chr6:46733257-46733813,True
chr6:46876124-46876599,True
chr6:46925374-46925956,True
chr6:46930194-46930434,True
chr6:46963665-46963965,True
chr6:47152520-47153097,True
chr6:47656247-47656542,True
chr6:47698247-47698847,True
chr6:50820964-50821469,True
chr6:51352664-51352944,True
chr6:51812326-51812585,True
chr6:51913332-51913606,True
chr6:52201332-52201977,True
chr6:52419813-52420454,True
chr6:52503498-52504230,True
chr6:52511557-52512168,True
chr6:52566787-52567377,True
chr6:52576678-52577583,True
chr6:52670661-52671273,True
chr6:52881929-52882645,True
chr6:52931349-52931629,True
chr6:52994987-52995769,True
chr6:52999294-52999806,True
chr6:53020936-53021386,True
chr6:53064684-53065571,True
chr6:53153668-53154283,True
chr6:53159399-53159993,True
chr6:53161332-53161966,True
chr6:53168466-53168738,True
chr6:53169748-53170617,True
chr6:53348073-53349241,True
chr6:53424177-53424685,True
chr6:53464883-53465597,True
chr6:53465651-53466158,True
chr6:53547680-53548382,True
chr6:53725914-53726610,True
chr6:53741415-53741764,True
chr6:53794776-53795274,True
chr6:54698837-54699354,True
chr6:54846197-54847219,True
chr6:55919841-55920189,True
chr6:56387545-56387903,True
chr6:56393652-56394288,True
chr6:56542317-56543108,True
chr6:56657812-56658448,True
chr6:56749609-56749941,True
chr6:56954484-56955502,True
chr6:57089760-57090247,True
chr6:63456865-63457108,True
chr6:63527572-63528019,True
chr6:63571814-63572633,True
chr6:69796087-69797293,True
chr6:69812464-69813082,True
chr6:70398628-70399307,True
chr6:70412842-70413970,True
chr6:70667432-70668627,True
chr6:70955743-70956205,True
chr6:71420029-71421185,True
chr6:73394550-73395374,True
chr6:73520750-73521906,True
chr6:73870692-73871244,True
chr6:75284292-75285206,True
chr6:75601514-75602607,True
chr6:75748462-75749533,True
chr6:76217620-76217925,True
chr6:76752708-76753285,True
chr6:79076866-79077281,True
chr6:79077817-79078937,True
chr6:79233443-79234079,True
chr6:79234482-79234908,True
chr6:79455403-79455794,True
chr6:79536672-79537684,True
chr6:80128465-80128831,True
chr6:81752129-81753620,True
chr6:82247126-82248012,True
chr6:82263810-82264320,True
chr6:82408837-82409511,True
chr6:84170023-84170406,True
chr6:85400255-85400586,True
chr6:85403332-85403578,True
chr6:85403682-85403947,True
chr6:85449502-85450410,True
chr6:85479231-85479577,True
chr6:85490134-85491212,True
chr6:85593308-85594417,True
chr6:85678392-85679274,True
chr6:87154904-87155869,True
chr6:87701500-87702839,True
chr6:88963231-88963888,True
chr6:89352180-89353055,True
chr6:89518220-89519027,True
chr6:89617929-89618437,True
chr6:90403610-90404382,True
chr6:91031682-91031951,True
chr6:96104488-96105183,True
chr6:96316193-96316422,True
chr6:96521395-96522301,True
chr6:98947333-98948300,True
chr6:99393671-99394258,True
chr6:99424777-99426065,True
chr6:99514872-99515768,True
chr6:99568031-99569117,True
chr6:100470495-100471092,True
chr6:100880859-100881593,True
chr6:100924555-100925105,True
chr6:100948340-100949445,True
chr6:104936806-104937058,True
chr6:104940293-104941624,True
chr6:105364182-105364788,True
chr6:105373520-105374427,True
chr6:105748579-105749196,True
chr6:106131969-106132532,True
chr6:106325220-106326018,True
chr6:106629161-106629708,True
chr6:106746185-106747038,True
chr6:106798034-106798820,True
chr6:106974276-106975510,True
chr6:107458910-107460215,True
chr6:107645743-107646608,True
chr6:107811768-107812250,True
chr6:107957711-107958539,True
chr6:107964243-107964811,True
chr6:108074245-108075685,True
chr6:108294339-108295538,True
chr6:108560486-108561013,True
chr6:108966885-108967438,True
chr6:108971185-108971758,True
chr6:109008937-109009788,True
chr6:109094307-109095610,True
chr6:109381966-109383405,True
chr6:109424111-109424743,True
chr6:109504827-109505286,True
chr6:109793107-109793376,True
chr6:110608078-110608458,True
chr6:110688840-110689129,True
chr6:110814941-110816113,True
chr6:110819527-110819886,True
chr6:110875294-110876597,True
